Date,N+1 Close / N Close,Yesterday's sign,%b of prior day close,Open Position to yesterday's range,N-1 Magnitude,N Close / N's range,10-MA,N Magnitude,HSI Open (N),HSI Close (N),Close Above yesterday's DH,DL Lower than yesterday's DL,DL Higher than yesterday's DL,Deviation of 10-MA / 20-MA slopes,"BB Divert or converge
(3-day)","BB Divert or converge
(5-day)",BB10 Upper Slope (3-day),BB10 Lower Slope (3-day),Stock Crash,Change RMB / USD
2/8/2000,0.01151,0.00000,0.67258,1.13574,0.05601,0.08259,0.02409,0.03861,16899.22070,17277.39063,0.00000,0.00000,1.00000,1.29184,-0.29193,-0.35729,-0.00713,0.06300,0.02524,1
3/8/2000,0.01816,1.00000,0.55041,0.06401,0.03861,0.72055,0.01288,0.02546,17272.43945,17274.27930,0.00000,0.00000,1.00000,0.64714,-0.28766,-0.41277,-0.01293,0.04405,-0.00933,1
4/8/2000,-0.02149,0.00000,0.66494,0.86804,0.02546,0.78237,0.00457,0.02089,17330.58984,17425.69922,1.00000,0.00000,1.00000,0.19682,-0.08825,-0.35441,-0.00197,0.01218,-0.00302,1
7/8/2000,-0.01328,0.00000,0.73587,1.12195,0.02089,0.68734,0.00168,0.02263,17538.81055,17727.25000,1.00000,0.00000,1.00000,0.06700,0.12971,-0.19526,0.00961,-0.00738,-0.02234,1
8/8/2000,0.00606,0.00000,0.83924,0.81507,0.02263,0.08464,0.00332,0.02905,17728.41016,17211.83984,0.00000,1.00000,0.00000,0.13850,0.15428,0.05241,0.01304,-0.00783,-0.03423,1
9/8/2000,-0.00548,1.00000,0.65927,0.24893,0.02905,0.41377,0.00441,0.05197,17306.18945,17181.99023,0.00000,1.00000,0.00000,0.24049,0.06403,0.20205,0.00855,-0.00039,-0.02908,1
10/8/2000,-0.01923,1.00000,0.56262,0.54439,0.05197,0.33504,0.00663,0.02491,17234.58008,17333.21094,0.00000,0.00000,1.00000,0.46553,0.00882,0.16445,0.00679,0.00644,-0.04160,1
11/8/2000,-0.02364,2.00000,0.56952,0.40332,0.02491,0.18883,0.01182,0.02136,17363.60938,17214.41992,0.00000,1.00000,0.00000,0.97470,-0.15814,-0.10423,-0.00062,0.02638,-0.00119,1
14/8/2000,0.03655,1.00000,0.48959,0.24147,0.02136,0.21206,0.01011,0.02843,17245.33984,16998.06055,0.00000,1.00000,0.00000,0.99402,-0.49776,-0.49334,-0.02721,0.05387,0.02239,1
15/8/2000,0.01888,1.00000,0.19932,0.25200,0.02843,0.29095,-0.00127,0.03494,17029.72070,17463.52930,0.00000,1.00000,0.00000,-0.12807,-0.38524,-0.48246,-0.02494,0.02572,0.03866,1
16/8/2000,-0.00906,1.00000,-0.02564,0.26919,0.03494,0.88192,-0.00401,0.04503,17440.42969,17734.15039,1.00000,0.00000,1.00000,-0.41272,0.16315,-0.41583,0.00234,-0.01087,0.02031,1
17/8/2000,-0.01293,0.00000,0.41327,0.93170,0.04503,0.64237,0.00110,0.02597,17710.42969,17622.00977,1.00000,0.00000,1.00000,0.15990,0.14720,-0.29475,0.00678,-0.00505,-0.04773,1
18/8/2000,-0.00595,0.00000,0.60915,0.76125,0.02597,0.20443,-0.00083,0.02389,17698.35938,17440.00000,0.00000,0.00000,1.00000,-0.45217,-0.00077,0.16226,-0.00083,-0.00084,-0.04710,1
21/8/2000,-0.03658,1.00000,0.52619,0.20531,0.02389,0.17716,-0.00604,0.02046,17432.41992,17501.48047,0.00000,1.00000,0.00000,2.72529,-0.13580,-0.00859,-0.01179,0.00026,-0.03347,1
22/8/2000,0.01034,1.00000,0.42572,0.39511,0.02046,0.44961,-0.00756,0.01893,17568.10938,17668.27930,0.00000,1.00000,0.00000,3.50034,-0.22768,-0.22827,-0.01725,0.00307,-0.01453,1
23/8/2000,0.00815,1.00000,0.37515,0.66849,0.01893,0.03201,-0.00821,0.04194,17709.08008,17427.40039,0.00000,1.00000,0.00000,4.25071,0.03788,-0.10306,-0.00643,-0.01015,0.01609,1
24/8/2000,0.00905,1.00000,0.02367,0.07427,0.04194,0.21678,-0.01013,0.03911,17463.33008,17439.69922,0.00000,0.00000,1.00000,5.72487,0.18885,-0.08182,-0.00324,-0.01753,0.00555,1
25/8/2000,-0.00595,0.00000,0.20435,0.44904,0.03911,0.41551,-0.00845,0.03254,17348.11914,17236.74023,0.00000,0.00000,1.00000,-4.98632,-0.03022,0.00652,-0.00933,-0.00749,-0.01875,1
28/8/2000,-0.00231,2.00000,0.33031,0.41496,0.03254,0.71211,-0.00429,0.01930,17220.78906,17019.75977,0.00000,0.00000,1.00000,-1.45192,-0.04824,0.13150,-0.00611,-0.00231,-0.01556,1
29/8/2000,-0.02199,0.00000,0.44724,0.71304,0.01930,0.20026,0.00033,0.03067,17062.00977,17240.10938,0.00000,0.00000,1.00000,-0.67834,-0.05139,-0.08006,-0.00172,0.00255,0.00554,1
30/8/2000,0.02530,1.00000,0.35537,0.02572,0.03067,0.56769,-0.00170,0.02027,17211.34961,17095.88086,0.00000,1.00000,0.00000,0.59298,-0.04884,-0.09472,-0.00356,0.00032,0.01461,1
31/8/2000,0.01243,2.00000,0.36137,0.57253,0.02027,0.33971,-0.00959,0.03344,17070.63086,17097.50977,0.00000,1.00000,0.00000,2.29128,0.00881,-0.04303,-0.00889,-0.01033,0.02359,1
1/9/2000,-0.01092,1.00000,0.17426,0.43254,0.03344,0.98719,-0.01032,0.02473,17210.33008,17333.60938,1.00000,0.00000,1.00000,1.87035,-0.20664,-0.24539,-0.01773,-0.00231,0.00212,1
4/9/2000,-0.01128,0.00000,0.53501,1.03021,0.02473,0.77724,-0.00440,0.01718,17421.33984,17726.16992,1.00000,0.00000,1.00000,0.84109,-0.37541,-0.36991,-0.01861,0.01098,-0.03793,1
5/9/2000,-0.00851,0.00000,0.81188,1.03219,0.01718,0.04746,-0.00233,0.01799,17753.50000,17595.22070,0.00000,0.00000,1.00000,0.46723,-0.27356,-0.42367,-0.01060,0.00647,-0.07435,1
6/9/2000,-0.01523,1.00000,0.62928,0.38910,0.01799,0.12737,-0.00024,0.01995,17586.23047,17605.23047,0.00000,1.00000,0.00000,0.05578,-0.11351,-0.44631,-0.00300,0.00266,-0.11095,1
7/9/2000,-0.03990,1.00000,0.35111,0.11481,0.01995,0.21017,0.00049,0.01646,17557.02930,17431.94922,0.00000,1.00000,0.00000,-0.10113,-0.01930,-0.28758,0.00005,0.00096,-0.09348,1
8/9/2000,-0.03623,1.00000,0.17955,0.17809,0.01646,0.26602,-0.00367,0.02374,17441.25977,17275.44922,0.00000,1.00000,0.00000,0.60330,0.24901,0.10724,0.00180,-0.00940,-0.07923,1
11/9/2000,-0.00338,1.00000,0.02343,0.17931,0.02374,0.08447,-0.01077,0.04153,17199.27930,17007.98047,0.00000,1.00000,0.00000,1.43554,1.03883,0.99949,0.01226,-0.03485,-0.06755,1
12/9/2000,0.01422,1.00000,-0.12690,-0.12582,0.04153,0.39717,-0.01837,0.05145,16941.52930,16629.77930,0.00000,1.00000,0.00000,2.05507,1.78492,2.47840,0.03035,-0.06988,-0.05287,1
14/9/2000,-0.04596,1.00000,-0.02235,0.35205,0.05145,0.20507,-0.02140,0.03406,16542.91992,16395.42969,0.00000,0.00000,1.00000,1.87246,0.97597,3.02868,0.02268,-0.06974,-0.04033,1
15/9/2000,-0.01264,2.00000,0.09628,0.20828,0.03406,0.93519,-0.01815,0.02591,16381.70020,16249.53027,0.00000,1.00000,0.00000,1.31618,0.30957,2.64705,0.00579,-0.04618,-0.07903,1
18/9/2000,0.00644,0.00000,0.23709,0.86941,0.02591,0.07055,-0.02163,0.04772,16010.69043,15560.16016,0.00000,1.00000,0.00000,1.36474,0.24379,1.45769,0.00103,-0.04896,-0.08413,1
19/9/2000,-0.04389,1.00000,0.13960,-0.00936,0.04772,0.76861,-0.03115,0.03754,15353.82031,15677.20020,0.00000,1.00000,0.00000,1.78258,0.20311,0.57556,-0.00887,-0.05865,-0.03694,1
20/9/2000,-0.03345,1.00000,0.18789,0.80445,0.03754,0.38843,-0.03232,0.02677,15757.63965,15665.62012,0.00000,0.00000,1.00000,1.91192,0.00920,0.25523,-0.02792,-0.03791,-0.04986,1
21/9/2000,0.02863,2.00000,0.25381,0.28230,0.02677,0.19597,-0.03394,0.05122,15444.67969,15164.45020,0.00000,1.00000,0.00000,2.05951,-0.09625,0.08731,-0.04113,-0.02459,0.02345,1
22/9/2000,0.03500,1.00000,0.15156,0.00091,0.05122,0.24290,-0.03944,0.04326,14966.76953,14612.87988,0.00000,1.00000,0.00000,2.11955,-0.07052,-0.06197,-0.04286,-0.03505,0.05214,1
25/9/2000,-0.01140,1.00000,0.09688,0.50057,0.04326,0.95523,-0.03811,0.02569,14894.08984,15428.95020,0.00000,0.00000,1.00000,1.90793,-0.17967,-0.25862,-0.05351,-0.01842,0.05607,1
26/9/2000,0.00540,0.00000,0.23914,0.84029,0.02569,0.76856,-0.02699,0.06160,15304.67969,15290.84961,1.00000,0.00000,1.00000,1.46989,-0.27766,-0.32860,-0.05380,0.00712,0.04623,1
27/9/2000,0.02132,0.00000,0.43540,0.66909,0.06160,0.20020,-0.01689,0.01615,15074.30957,15444.12988,0.00000,0.00000,1.00000,0.95511,-0.20961,-0.35161,-0.03506,0.00550,0.04480,1
28/9/2000,0.01966,1.00000,0.40592,0.22015,0.01615,0.50564,-0.01336,0.02828,15464.55957,15415.75000,0.00000,1.00000,0.00000,0.75637,-0.20133,-0.42309,-0.02871,0.00498,0.03259,1
29/9/2000,0.00516,2.00000,0.47098,0.61908,0.02828,0.83577,-0.01196,0.02162,15632.99023,15648.98047,1.00000,0.00000,1.00000,0.78311,-0.32284,-0.46478,-0.03597,0.01644,-0.01484,1
3/10/2000,-0.02142,0.00000,0.69952,0.83577,0.02162,0.93212,-0.00448,0.03575,15586.03027,15725.95996,1.00000,0.00000,1.00000,0.32866,-0.28028,-0.42518,-0.02300,0.01691,-0.02290,1
4/10/2000,-0.03069,0.00000,0.90087,0.93212,0.03575,0.32942,0.00431,0.02984,15670.53027,15878.88965,1.00000,0.00000,1.00000,-0.29505,0.10526,-0.25156,0.00979,-0.00183,-0.07134,1
5/10/2000,-0.00770,0.00000,0.84755,0.35595,0.02984,0.13629,0.00325,0.03875,16054.58008,16184.67969,0.00000,1.00000,0.00000,-0.20821,0.24451,-0.10430,0.01518,-0.01000,-0.06518,1
9/10/2000,-0.01971,1.00000,0.66538,0.06274,0.03875,0.14783,0.00169,0.03269,16046.87988,15693.50000,0.00000,1.00000,0.00000,-0.09937,0.00303,0.10860,0.00177,0.00160,-0.05102,1
10/10/2000,0.00454,1.00000,0.40909,0.21716,0.03269,0.07715,0.00553,0.02361,15739.38965,15554.11035,0.00000,1.00000,0.00000,-0.30920,-0.19683,-0.00044,-0.00674,0.01949,-0.02874,1
11/10/2000,-0.02450,1.00000,0.27679,0.08097,0.02361,0.20677,0.00339,0.02692,15376.62012,15127.00000,0.00000,1.00000,0.00000,-0.18821,-0.24437,-0.24208,-0.01134,0.02011,-0.02653,1
12/10/2000,0.00870,1.00000,0.06228,0.18944,0.02692,0.74139,-0.00417,0.02860,15071.91992,15074.79981,0.00000,1.00000,0.00000,0.26431,-0.00902,-0.20407,-0.00441,-0.00391,-0.04548,1
13/10/2000,0.00117,2.00000,0.16971,0.52029,0.02860,0.29094,-0.00834,0.03779,14679.99023,14680.50000,0.00000,1.00000,0.00000,0.65876,0.30839,-0.01134,0.00606,-0.02417,-0.08471,1
16/10/2000,-0.04818,1.00000,0.07795,0.65424,0.03779,0.00846,-0.00931,0.02279,15185.67969,14973.40039,0.00000,0.00000,1.00000,0.82003,0.28201,0.27044,0.00491,-0.02506,-0.06816,1
17/10/2000,-0.04333,2.00000,0.19554,-0.20251,0.02279,0.88615,-0.01108,0.02570,15081.75977,14873.42969,0.00000,1.00000,0.00000,0.96187,0.13508,0.48512,-0.00245,-0.02088,-0.02935,1
18/10/2000,0.04335,0.00000,0.27158,0.86559,0.02570,0.08899,-0.01981,0.05234,14751.94043,14458.51953,0.00000,1.00000,0.00000,1.63584,0.21847,0.56209,-0.00498,-0.03676,-0.00617,1
19/10/2000,0.01107,1.00000,0.09345,0.10917,0.05234,0.29406,-0.03117,0.06288,14352.41992,14422.51953,0.00000,1.00000,0.00000,2.33656,0.29488,0.46979,-0.00924,-0.05650,0.04505,1
20/10/2000,-0.01875,1.00000,0.02734,0.60177,0.06288,0.82107,-0.03001,0.02757,14822.42969,15044.53027,0.00000,0.00000,1.00000,2.27758,0.05201,0.28185,-0.02376,-0.03739,-0.01360,1
23/10/2000,-0.00512,0.00000,0.27636,0.89316,0.02757,0.42179,-0.01995,0.03145,15038.25000,15102.36035,1.00000,0.00000,1.00000,2.24632,-0.15927,0.08865,-0.03220,-0.00510,-0.01130,1
24/10/2000,-0.00292,0.00000,0.36889,0.48753,0.03145,0.05638,-0.01682,0.02873,15125.83008,14925.92969,0.00000,1.00000,0.00000,3.16182,-0.19614,-0.15433,-0.03156,0.00080,0.00966,1
25/10/2000,0.02008,1.00000,0.28610,0.05738,0.02873,0.10593,-0.01640,0.01849,14987.36035,15061.13965,0.00000,1.00000,0.00000,2.65805,-0.19207,-0.32075,-0.02981,-0.00057,0.03360,1
26/10/2000,0.01322,2.00000,0.28639,-0.30574,0.01849,0.65284,-0.01571,0.03122,14904.29004,14996.24023,0.00000,1.00000,0.00000,1.61822,-0.11274,-0.28677,-0.02233,-0.00805,0.08480,1
27/10/2000,0.02462,2.00000,0.32004,0.71812,0.03122,0.53750,-0.01207,0.03352,15065.08984,14902.45996,1.00000,0.00000,1.00000,1.19235,-0.10017,-0.27301,-0.01767,-0.00565,0.05755,1
30/10/2000,0.03280,0.00000,0.49728,0.63997,0.03352,1.00000,-0.00719,0.01674,14936.19043,14799.90039,0.00000,0.00000,1.00000,0.86691,-0.29302,-0.37273,-0.02488,0.01299,0.05183,1
31/10/2000,-0.02216,0.00000,0.67384,1.09734,0.01674,0.73799,-0.00443,0.03115,14791.41992,14895.33984,1.00000,0.00000,1.00000,0.56041,-0.30212,-0.37203,-0.02177,0.01519,0.06061,1
1/11/2000,0.02322,0.00000,0.98941,0.93785,0.03115,0.98035,0.00641,0.02711,14943.42969,15349.00977,1.00000,0.00000,1.00000,-0.87948,0.25046,-0.11595,0.01736,-0.00562,0.02855,1
2/11/2000,0.01929,0.00000,1.08814,0.99099,0.02711,0.21633,0.01687,0.03330,15292.58984,15291.54004,0.00000,1.00000,0.00000,-2.06513,0.28508,-0.10317,0.02801,0.00471,0.02348,1
3/11/2000,-0.00571,1.00000,0.82222,0.22980,0.03330,0.76691,0.01699,0.02966,15486.41016,15594.12012,0.00000,0.00000,1.00000,-2.33791,0.04711,0.30936,0.01865,0.01512,0.01002,1
6/11/2000,-0.01591,0.00000,0.92745,1.05422,0.02966,0.86334,0.01610,0.01631,15625.42969,15671.15039,1.00000,0.00000,1.00000,-7.14107,0.36979,0.76028,0.03447,-0.00440,-0.02685,1
7/11/2000,-0.00508,0.00000,0.92425,1.09428,0.01631,0.47040,0.01817,0.02356,15691.75977,15820.79004,0.00000,1.00000,0.00000,34.62032,0.34452,0.40785,0.03667,-0.00270,-0.05759,1
8/11/2000,-0.00818,1.00000,0.79314,0.48879,0.02356,0.11316,0.01805,0.03207,15779.57031,15654.12988,0.00000,1.00000,0.00000,21.93959,0.06745,0.46218,0.02145,0.01411,-0.04770,1
9/11/2000,-0.04108,1.00000,0.63785,-0.01446,0.03207,0.22809,0.01646,0.01956,15473.58008,15504.79981,0.00000,1.00000,0.00000,31.68252,-0.20291,0.07171,0.00033,0.03537,-0.02351,1
10/11/2000,0.02611,2.00000,0.56473,0.22949,0.01956,0.25888,0.01336,0.02530,15458.41992,15389.38965,0.00000,1.00000,0.00000,15.45101,-0.36692,-0.32422,-0.01397,0.04529,-0.01360,1
13/11/2000,-0.00410,1.00000,0.44373,0.04110,0.02530,0.01970,0.00521,0.03644,15078.75000,14815.69043,0.00000,1.00000,0.00000,-6.23292,-0.31271,-0.45217,-0.01342,0.02631,0.03869,1
14/11/2000,0.02766,1.00000,-0.04321,0.04742,0.03644,1.00000,-0.00001,0.02503,14827.20020,15177.51953,0.00000,0.00000,1.00000,0.00329,-0.11168,-0.43763,-0.00516,0.00567,0.04237,1
15/11/2000,-0.00480,0.00000,0.25110,1.18346,0.02503,0.01222,-0.00348,0.02000,15368.84961,15127.40039,0.00000,0.00000,1.00000,-2.64583,0.02902,-0.29277,-0.00215,-0.00492,0.00759,1
16/11/2000,0.00256,1.00000,0.25038,0.00500,0.02000,0.98119,-0.00215,0.02860,15132.57031,15298.34961,1.00000,1.00000,0.00000,-0.30477,0.03229,-0.08300,-0.00073,-0.00370,-0.01005,1
17/11/2000,-0.00695,0.00000,0.54179,0.97178,0.02860,0.32886,0.00001,0.01665,15192.62988,15180.84961,0.00000,0.00000,1.00000,0.00119,0.01554,0.04501,0.00066,-0.00070,-0.03895,1
20/11/2000,-0.01942,2.00000,0.50314,0.32886,0.01665,0.24167,-0.00447,0.01299,15154.04004,15346.66016,0.00000,0.00000,1.00000,-0.79980,-0.09135,-0.06200,-0.00817,-0.00043,-0.02577,1
21/11/2000,0.00195,2.00000,0.57332,-0.11894,0.01299,0.79034,-0.00628,0.01330,15185.90039,15188.29981,0.00000,1.00000,0.00000,-1.09744,-0.20906,-0.19677,-0.01494,0.00319,-0.02673,1
22/11/2000,-0.00382,2.00000,0.53053,0.81717,0.01330,0.27085,-0.00671,0.03325,15168.80957,14772.50977,0.00000,1.00000,0.00000,-1.21483,-0.18665,-0.26095,-0.01372,0.00090,-0.03750,1
23/11/2000,-0.01413,1.00000,0.29187,0.18961,0.03325,0.98571,-0.00632,0.02402,14416.67969,14563.50977,0.00000,1.00000,0.00000,-1.26412,-0.06515,-0.26059,-0.00834,-0.00415,-0.08789,1
24/11/2000,-0.02912,2.00000,0.36352,0.99602,0.02402,0.06862,-0.00518,0.01624,14585.19043,14376.90039,0.00000,0.00000,1.00000,-1.26516,-0.05005,-0.22735,-0.00662,-0.00364,-0.10406,1
27/11/2000,-0.06387,2.00000,0.33358,0.10621,0.01624,0.08359,-0.00198,0.02743,14491.37012,14602.75977,0.00000,1.00000,0.00000,-1.21229,-0.06995,-0.13054,-0.00418,0.00037,-0.08688,1
28/11/2000,0.00403,1.00000,0.09977,0.08359,0.02743,0.08342,-0.00460,0.03623,14550.28027,14566.21973,0.00000,1.00000,0.00000,2.01556,0.30936,0.24383,0.00506,-0.01489,-0.02124,1
29/11/2000,0.03658,1.00000,-0.08191,0.00205,0.03623,0.06576,-0.01561,0.06532,14336.83008,14169.05957,0.00000,1.00000,0.00000,1.64525,1.48731,1.31333,0.02977,-0.06391,0.05575,1
30/11/2000,0.02175,1.00000,-0.13378,0.12529,0.06532,0.17263,-0.02376,0.04119,14130.48047,13984.38965,0.00000,0.00000,1.00000,1.85187,1.29770,2.00851,0.02919,-0.08131,0.07172,1
1/12/2000,0.00023,2.00000,0.07249,0.07388,0.04119,0.92356,-0.02263,0.04450,14026.20996,14441.42969,1.00000,0.00000,1.00000,2.03173,0.30879,2.25538,0.00154,-0.05094,0.04405,1
4/12/2000,0.01366,0.00000,0.30385,0.93880,0.04450,0.75043,-0.01728,0.02810,14470.49023,14559.24023,1.00000,0.00000,1.00000,1.61058,-0.03043,1.22779,-0.01846,-0.01585,0.00443,1
5/12/2000,-0.01991,0.00000,0.43416,0.81925,0.02810,0.52669,-0.01488,0.01578,14602.25000,14573.20996,0.00000,0.00000,1.00000,1.42170,-0.17681,0.07739,-0.03031,0.00419,-0.01625,1
6/12/2000,0.00691,2.00000,0.46901,1.53341,0.01578,0.30463,-0.01083,0.02070,14914.54004,15098.95020,1.00000,0.00000,1.00000,1.24338,-0.15729,-0.18293,-0.02377,0.00489,-0.02035,1
7/12/2000,-0.01800,2.00000,0.57210,0.27293,0.02070,0.34708,-0.00969,0.02951,14982.91992,15011.51953,0.00000,1.00000,0.00000,1.21811,-0.11655,-0.27275,-0.01833,0.00063,0.01295,1
8/12/2000,0.01760,1.00000,0.48543,0.30426,0.02951,0.98645,-0.01085,0.01712,15008.79981,15189.33008,0.00000,0.00000,1.00000,1.36906,-0.21698,-0.34014,-0.02658,0.00770,0.00988,1
11/12/2000,0.01487,0.00000,0.57319,1.18826,0.01712,0.19588,-0.01015,0.03570,15274.07031,15408.54004,0.00000,1.00000,0.00000,1.71086,-0.32189,-0.40092,-0.03285,0.01643,-0.00866,1
12/12/2000,-0.01586,1.00000,0.46870,0.30732,0.03570,0.96119,-0.00573,0.01403,15498.45020,15329.59961,0.00000,0.00000,1.00000,1.11373,-0.22272,-0.39138,-0.01904,0.00944,-0.02963,1
13/12/2000,-0.02758,0.00000,0.64342,0.96119,0.01403,0.93087,0.00706,0.01963,14986.08008,15621.73047,1.00000,0.00000,1.00000,-1.50616,-0.14503,-0.42023,-0.00070,0.01571,-0.06478,1
14/12/2000,-0.00860,0.00000,0.74114,0.93087,0.01963,0.23421,0.01307,0.02071,15543.84961,15496.99023,0.00000,1.00000,0.00000,-2.18604,-0.28790,-0.44650,-0.00156,0.02928,-0.07525,1
15/12/2000,-0.02449,1.00000,0.50470,0.03398,0.02071,0.15582,0.00472,0.02780,15290.59961,14975.53027,0.00000,1.00000,0.00000,-0.50668,-0.49117,-0.56497,-0.01695,0.02845,-0.07207,1
18/12/2000,-0.01544,1.00000,-0.07295,0.14173,0.02780,0.31272,-0.00450,0.01917,14901.42969,15024.53027,0.00000,1.00000,0.00000,0.40926,-0.17434,-0.41204,-0.01039,0.00183,-0.04712,1
19/12/2000,-0.01518,1.00000,-0.02476,0.41453,0.01917,0.24794,-0.00986,0.03567,15074.36035,15188.04004,0.00000,1.00000,0.00000,0.79533,0.91917,-0.02347,0.01115,-0.03186,-0.01219,1
20/12/2000,0.01246,1.00000,-0.04795,0.08196,0.03567,0.35887,-0.01513,0.02179,15048.50977,14930.71973,0.00000,1.00000,0.00000,1.16755,0.80581,0.49099,0.00862,-0.04033,0.00320,1
21/12/2000,0.00209,1.00000,-0.00611,0.02524,0.02179,0.68136,-0.01745,0.02479,14775.96973,14659.32031,0.00000,1.00000,0.00000,1.28942,0.57343,2.01967,0.00791,-0.04519,0.05073,1
22/12/2000,0.02382,1.00000,0.07061,0.69588,0.02479,0.61153,-0.01652,0.01978,14730.50977,14738.20996,1.00000,0.00000,1.00000,1.20993,0.38162,1.49494,0.00410,-0.03952,0.03486,1
27/12/2000,0.01314,0.00000,0.22493,0.62005,0.01978,0.38059,-0.01415,0.01431,14811.95020,14748.36035,0.00000,0.00000,1.00000,1.16721,0.07435,0.69042,-0.00822,-0.02099,0.01322,1
28/12/2000,-0.00906,2.00000,0.28065,0.37880,0.01431,0.76041,-0.01170,0.03636,14785.15039,14796.54981,1.00000,0.00000,1.00000,1.34918,-0.03793,0.32921,-0.01357,-0.00952,0.02516,1
29/12/2000,-0.01662,0.00000,0.46174,0.76568,0.03636,1.00000,-0.01153,0.01760,14864.04004,15095.53027,1.00000,0.00000,1.00000,5.50376,-0.20572,-0.14667,-0.02563,0.00495,0.01438,1
2/1/2001,0.05690,0.00000,0.60619,1.00000,0.01760,0.37553,-0.01108,0.01751,15089.84961,14869.94043,0.00000,0.00000,1.00000,-9.17070,-0.38135,-0.40482,-0.03681,0.01881,0.00515,1
3/1/2001,-0.02887,1.00000,0.60057,0.37237,0.01751,0.14469,-0.00912,0.01937,14751.33008,14589.58008,0.00000,1.00000,0.00000,4.48490,-0.39789,-0.52175,-0.03212,0.01697,0.04258,1
4/1/2001,0.02102,1.00000,0.45505,0.71575,0.01937,0.95633,-0.00138,0.04721,15060.59961,15235.03027,1.00000,0.00000,1.00000,0.46181,-0.27813,-0.55342,-0.01373,0.01219,0.02327,1
5/1/2001,-0.00471,0.00000,1.24833,0.95633,0.04721,0.08935,0.00465,0.03452,15354.16016,15447.61035,0.00000,0.00000,1.00000,-1.64405,0.03357,-0.37768,0.00572,0.00350,-0.03027,1
8/1/2001,-0.00492,1.00000,0.73061,0.01506,0.03452,0.77302,0.00781,0.04109,15328.12012,15436.53027,0.00000,1.00000,0.00000,-1.95987,0.20533,-0.12990,0.01426,0.00090,-0.01347,1
9/1/2001,-0.04037,0.00000,0.91585,0.78789,0.04109,0.08094,0.01247,0.03038,15438.29981,15500.58984,0.00000,0.00000,1.00000,-4.37935,-0.00096,0.03257,0.01196,0.01302,-0.03055,1
10/1/2001,0.01543,2.00000,0.78208,0.08094,0.03038,0.08650,0.01169,0.02220,15395.96973,15435.79004,0.00000,1.00000,0.00000,-4.41253,-0.07462,0.11539,0.00834,0.01532,-0.02368,1
11/1/2001,0.00290,2.00000,0.66017,0.26303,0.02220,0.08590,0.00561,0.05513,15441.29981,15090.76953,0.00000,1.00000,0.00000,-1.28862,-0.09448,-0.09535,0.00188,0.00965,0.00892,1
12/1/2001,0.00189,1.00000,0.07567,0.17664,0.05513,0.56327,0.00050,0.01800,15157.37012,15295.41992,0.00000,0.00000,1.00000,-0.08907,-0.15861,-0.22139,-0.00517,0.00661,0.01203,1
15/1/2001,-0.00097,0.00000,0.26635,0.58920,0.01800,0.26209,-0.00131,0.02492,15288.80957,15293.75977,0.00000,0.00000,1.00000,0.20412,-0.10895,-0.19314,-0.00494,0.00259,0.01299,1
16/1/2001,0.00960,2.00000,0.33126,0.24480,0.02492,0.20425,-0.00123,0.02609,15290.70020,15363.15039,0.00000,0.00000,1.00000,0.20012,0.00078,-0.15795,-0.00117,-0.00129,0.01603,1
17/1/2001,-0.00179,2.00000,0.36229,0.36192,0.02609,0.60941,0.00142,0.02383,15409.37988,15261.48047,0.00000,1.00000,0.00000,-0.37152,-0.02208,-0.12862,0.00071,0.00217,0.01861,1
18/1/2001,0.01035,2.00000,0.31915,0.70322,0.02383,0.83486,-0.00163,0.01354,15292.83984,15528.75000,1.00000,0.00000,1.00000,1.08275,-0.02274,-0.02198,-0.00227,-0.00095,-0.01632,1
19/1/2001,-0.01038,0.00000,0.52625,0.60963,0.01354,0.10952,-0.00343,0.01818,15682.34961,15933.54981,0.00000,0.00000,1.00000,-6.05204,-0.00920,-0.03107,-0.00360,-0.00325,-0.02346,1
22/1/2001,-0.02218,2.00000,0.50202,0.34115,0.01818,0.38050,-0.00171,0.01608,15967.66016,16099.26953,0.00000,0.00000,1.00000,-0.56877,0.03068,0.00724,-0.00075,-0.00273,-0.03098,1
29/1/2001,0.00323,2.00000,0.68881,0.40383,0.01608,0.15886,-0.00335,0.02139,16053.21973,16044.20996,0.00000,1.00000,0.00000,-0.74408,-0.12454,-0.13260,-0.00691,0.00043,-0.00690,1
30/1/2001,0.00873,1.00000,0.56299,0.16143,0.02139,0.13304,-0.00564,0.02642,16176.09961,16099.82031,0.00000,1.00000,0.00000,-1.88479,-0.27315,-0.25085,-0.01380,0.00305,0.00156,1
31/1/2001,0.00352,1.00000,0.16795,0.13608,0.02642,0.40472,-0.00295,0.01687,16145.28027,15893.07031,0.00000,0.00000,0.00000,-2.20667,-0.20075,-0.30029,-0.00807,0.00245,0.00014,1
1/2/2001,-0.01078,2.00000,0.19900,0.35605,0.01687,0.87697,0.00083,0.01957,15916.41992,16102.34961,0.00000,1.00000,0.00000,1.25214,-0.01564,-0.28451,0.00046,0.00122,-0.00841,1
2/2/2001,-0.00423,0.00000,0.40494,0.87697,0.01957,0.25730,0.00025,0.01368,16055.63965,16163.99023,1.00000,0.00000,1.00000,-0.45948,0.06567,-0.14826,0.00161,-0.00118,-0.02204,1
5/2/2001,-0.00795,2.00000,0.47907,0.25730,0.01368,0.37640,-0.00096,0.01729,16165.42969,16071.29004,0.00000,1.00000,0.00000,0.87597,0.04613,0.02977,0.00008,-0.00205,0.00370,1
