Date, N+1 Close ,Yesterday's sign,%b of prior day close,Open Position to yesterday's range,N-1 Magnitude,N Close / N's range,10-MA,N Magnitude, HSI Open (N) , HSI Close (N) ,Close Above yesterday's DH,DL Lower than yesterday's DL,DL Higher than yesterday's DL,Deviation of 10-MA / 20-MA slopes
17/1/2007," 9,919 ",1,0.494809167,0.10867026,0.023988718,0.280932326,-0.014498993,0.018545367," 19,621 "," 19,726 ",0,1,0,-1.166357184
18/1/2007," 9,944 ",1,0.476979083,0.274586152,0.018545367,0.821478953,-0.012471021,0.019332102," 19,743 "," 20,002 ",0,1,0,-1.207892262
19/1/2007," 9,858 ",0,0.571738071,0.207883223,0.019332102,0.426730866,-0.007856457,0.01407702," 20,049 "," 19,965 ",0,0,1,-0.984522478
22/1/2007," 10,053 ",0,0.493465151,1.164251071,0.01407702,0.686206698,-0.004321022,0.018739919," 20,005 "," 20,310 ",1,0,1,-0.559049383
23/1/2007," 9,946 ",0,0.827682674,0.484008179,0.018739919,0.51518504,-0.000726746,0.019036405," 20,353 "," 20,413 ",0,1,0,-0.101187088
24/1/2007," 10,013 ",1,0.653542806,1.135382252,0.019036405,0.42485976,0.003469097,0.011312201," 20,416 "," 20,026 ",0,0,1,0.674425429
25/1/2007," 9,864 ",1,0.69893217,0.876070063,0.011312201,0.208724765,0.007264531,0.025068713," 19,890 "," 20,211 ",0,1,0,1.857862826
26/1/2007," 9,661 ",1,0.347240064,-0.533395268,0.025068713,0.692435073,0.00342233,0.018099508," 19,915 "," 20,030 ",0,1,0,-1.593891738
29/1/2007," 9,676 ",1,-0.048541583,1.084040504,0.018099508,0.502229065,-0.003122848,0.01544513," 20,163 "," 19,898 ",0,0,1,0.459632289
30/1/2007," 9,772 ",1,0.101566619,0.701805351,0.01544513,0.886758686,-0.005461476,0.013492528," 19,665 "," 19,568 ",1,0,1,0.71749654
31/1/2007," 9,602 ",0,0.322207596,0.935474973,0.013492528,0.364901406,-0.005690231,0.029806607," 19,653 "," 19,385 ",0,1,0,0.561349874
1/2/2007," 9,542 ",1,0.13260444,0.419625055,0.029806607,0.422915766,-0.007286507,0.019408804," 19,629 "," 19,613 ",0,1,0,0.736098293
2/2/2007," 9,598 ",1,0.147795775,0.625614011,0.019408804,0.553732313,-0.00672872,0.017096402," 19,776 "," 20,069 ",0,0,1,0.922315127
5/2/2007," 9,606 ",0,0.269934867,0.390952295,0.017096402,0.300373688,-0.007214574,0.017446418," 20,131 "," 20,028 ",0,0,1,1.252445391
6/2/2007," 9,621 ",0,0.322106194,0.26869477,0.017446418,0.643315099,-0.00790061,0.01513609," 19,917 "," 20,065 ",0,1,0,1.838461293
7/2/2007," 9,840 ",0,0.383298893,1.065444424,0.01513609,0.928217356,-0.00511464,0.019451591," 20,065 "," 20,278 ",1,0,1,6.437142353
8/2/2007," 9,944 ",0,0.887578888,0.875173699,0.019451591,0.894536577,-0.000957459,0.017623697," 20,216 "," 20,328 ",1,0,1,-0.30042672
9/2/2007," 9,915 ",0,1.15174694,1.081906222,0.017623697,0.282917467,0.003456121,0.013459577," 20,501 "," 20,772 ",0,0,1,1.004966241
12/2/2007," 9,934 ",1,0.877869685,-0.103663193,0.013459577,0.702610341,0.005286709,0.015296867," 20,744 "," 20,770 ",0,1,0,5.130357491
13/2/2007," 9,711 ",0,0.825770776,0.437233418,0.015296867,0.104207333,0.002026943,0.020582272," 20,951 "," 20,821 ",0,1,0,-1.153045488
14/2/2007," 9,747 ",1,0.466633955,0.596229567,0.020582272,0.341779926,0.000859977,0.01086088," 20,890 "," 20,670 ",0,0,1,-0.352240135
15/2/2007," 9,878 ",1,0.501582822,1.109707931,0.01086088,0.560951278,0.004940127,0.011552123," 20,457 "," 20,281 ",1,0,1,-4.060554227
16/2/2007," 9,958 ",0,0.686990181,0.763075729,0.011552123,0.957133794,0.007141778,0.010719672," 20,317 "," 20,237 ",1,0,1,41.14978971
21/2/2007," 9,996 ",0,0.790206048,0.81929762,0.010719672,0.712627815,0.00767409,0.010037061," 20,282 "," 20,460 ",1,0,1,34.49929271
22/2/2007," 10,015 ",0,0.797233929,1.311727573,0.010037061,0.351221023,0.007996344,0.007873656," 20,464 "," 20,106 ",0,0,1,122.6612411
23/2/2007," 9,956 ",1,0.791437764,0.480796742,0.007873656,0.51211653,0.005178258,0.014117143," 20,252 "," 20,430 ",0,1,0,79.59863711
26/2/2007," 9,889 ",1,0.639022489,0.171832516,0.014117143,0.414324073,0.000623819,0.00679139," 20,544 "," 20,564 ",0,1,0,-3.928013338
27/2/2007," 9,586 ",1,0.470723899,0.162731292,0.00679139,0.201970163,-0.003874215,0.036340243," 20,515 "," 20,456 ",0,1,0,15.3992543
28/2/2007," 9,284 ",1,-0.014956339,-1.379570525,0.036340243,0.890104388,-0.009888463,0.03806818," 20,512 "," 20,655 ",0,1,0,4.148334963
1/3/2007," 9,017 ",0,0.060278104,0.711647751,0.03806818,0.031197049,-0.013624358,0.025059674," 20,717 "," 20,680 ",0,0,1,2.324640645
2/3/2007," 8,986 ",1,0.018221527,0.030030806,0.025059674,0.21080825,-0.01484637,0.025637857," 20,476 "," 20,735 ",0,1,0,2.115103732
5/3/2007," 8,528 ",1,0.113465765,-0.568823193,0.025637857,0.267275734,-0.021687154,0.043190289," 20,747 "," 20,678 ",0,1,0,2.589686765
6/3/2007," 8,833 ",1,0.052182437,0.611670879,0.043190289,0.6597498,-0.025624863,0.0306683," 20,534 "," 20,593 ",1,0,1,2.795565065
7/3/2007," 8,876 ",0,0.252938251,0.895882975,0.0306683,0.04835941,-0.023577342,0.020849967," 20,524 "," 20,132 ",0,0,1,3.045022814
8/3/2007," 9,159 ",1,0.310573068,0.206005307,0.020849967,0.875568131,-0.021001478,0.03259635," 20,302 "," 20,210 ",1,0,1,3.389409046
9/3/2007," 9,231 ",0,0.473394391,1.219029965,0.03259635,0.685600832,-0.017002275,0.014661157," 20,467 "," 20,538 ",1,0,1,3.041954449
12/3/2007," 9,353 ",1,0.556572193,1.182838401,0.014661157,0.894251713,-0.013698897,0.012874875," 20,546 "," 20,568 ",1,0,1,2.180732315
13/3/2007," 9,269 ",0,0.722807171,0.773559666,0.012874875,0.285080014,-0.009346508,0.014462034," 20,650 "," 20,651 ",0,1,0,1.437870117
14/3/2007," 9,002 ",1,0.713312476,-2.23739796,0.014462034,0.958344392,-0.006588405,0.012367574," 20,748 "," 20,809 ",0,1,0,0.792901327
15/3/2007," 9,096 ",0,0.477180886,2.076890418,0.012367574,0.223522335,-0.002234464,0.006054138," 20,844 "," 20,712 ",1,0,1,0.273353554
16/3/2007," 9,113 ",1,0.560733436,-0.85538038,0.006054138,0.525118046,0.002281752,0.024101642," 20,520 "," 20,508 ",0,1,0,-0.343866663
19/3/2007," 9,225 ",0,0.565185776,0.511387537,0.024101642,0.958674046,0.009120052,0.01628217," 20,501 "," 20,148 ",1,0,1,-1.329930163
20/3/2007," 9,249 ",0,0.65006978,1.492889595,0.01628217,0.137676197,0.01229503,0.009032193," 19,427 "," 19,652 ",1,0,1,-1.687991831
21/3/2007," 9,307 ",1,0.656010226,0.594954507,0.009032193,0.824202118,0.009286328,0.011557951," 19,582 "," 19,347 ",0,1,0,-1.237630852
22/3/2007," 9,414 ",0,0.698581919,2.445967841,0.011557951,0.110468688,0.007484081,0.010225476," 19,387 "," 19,442 ",1,0,1,-1.076553827
23/3/2007," 9,488 ",1,0.824954432,0.453629748,0.010225476,0.902079182,0.005549093,0.008183634," 19,137 "," 18,665 ",0,0,1,-0.959133423
26/3/2007," 9,553 ",0,0.854190953,0.953439613,0.008183634,0.768400949,0.004944805,0.008889037," 18,899 "," 19,059 ",1,0,1,-1.131582561
27/3/2007," 9,570 ",0,0.864995799,0.80964176,0.008889037,0.780760224,0.005418919,0.006377048," 19,188 "," 18,919 ",0,0,1,-2.824331311
28/3/2007," 9,483 ",0,0.80906262,0.467501046,0.006377048,0.444995916,0.008435332,0.020909455," 18,924 "," 19,175 ",0,1,0,8.43851379
29/3/2007," 9,600 ",1,0.679385814,0.185870133,0.020909455,0.754004606,0.01058591,0.023645508," 19,259 "," 19,135 ",1,0,1,2.483597083
30/3/2007," 9,616 ",0,0.782616993,0.950766766,0.023645508,0.457131699,0.010773216,0.00933695," 19,252 "," 19,442 ",0,0,1,1.631715116
2/4/2007," 9,643 ",1,0.771792762,1.013546485,0.00933695,0.428153432,0.009797688,0.011670387," 19,397 "," 19,333 ",0,0,1,1.035082576
3/4/2007," 9,724 ",1,0.798007512,0.880329303,0.011670387,0.531319607,0.00945293,0.006783546," 18,803 "," 18,837 ",1,0,1,0.871806835
4/4/2007," 9,860 ",0,0.851235858,1.915144482,0.006783546,0.94700195,0.010829334,0.010188207," 19,029 "," 18,969 ",1,0,1,1.075038619
10/4/2007," 10,013 ",0,1.020278098,1.88379883,0.010188207,0.637181717,0.012071292,0.011132101," 18,846 "," 18,954 ",1,0,1,1.228680337
11/4/2007," 10,150 ",0,1.0146058,1.148740957,0.011132101,0.743168503,0.013148654,0.021340413," 19,006 "," 19,267 ",1,0,1,1.394544525
12/4/2007," 10,163 ",0,1.022229806,0.395642749,0.021340413,0.839482491,0.013186056,0.013844896," 19,431 "," 19,357 ",0,0,1,1.43967235
13/4/2007," 10,156 ",0,0.908054222,1.286184348,0.013844896,0.29208187,0.012310499,0.013656829," 19,381 "," 19,516 ",0,0,1,1.375473693
16/4/2007," 10,314 ",1,0.804815694,1.136915125,0.013656829,0.64445767,0.014482116,0.011817887," 19,758 "," 19,690 ",1,0,1,1.254974807
17/4/2007," 10,346 ",0,0.8674093,0.988144828,0.011817887,0.640804187,0.016028767,0.018321657," 19,665 "," 19,693 ",0,1,0,1.197607161
18/4/2007," 10,361 ",2,0.850337867,0.830758069,0.018321657,0.750125758,0.015033247,0.00804059," 19,720 "," 19,766 ",0,0,1,1.159374444
19/4/2007," 10,029 ",1,0.797261847,-0.898786879,0.00804059,0.365016682,0.011317054,0.029945019," 19,750 "," 19,707 ",0,1,0,1.069583167
20/4/2007," 10,180 ",1,0.398151045,0.810387944,0.029945019,0.609758144,0.008358437,0.010279666," 19,665 "," 19,554 ",0,0,1,0.940393857
23/4/2007," 10,234 ",0,0.534115146,1.495691904,0.010279666,0.063605665,0.008209314,0.010360691," 19,470 "," 19,822 ",1,0,1,0.866150923
24/4/2007," 10,239 ",1,0.573250896,-0.120274534,0.010360691,0.769807033,0.005915877,0.016399326," 19,811 "," 19,801 ",0,1,0,0.664922299
25/4/2007," 10,177 ",0,0.545634183,0.3812919,0.016399326,0.487470894,0.002487572,0.01776939," 19,900 "," 19,810 ",0,1,0,0.32489384
26/4/2007," 10,261 ",2,0.403712734,0.81746782,0.01776939,0.374503786,0.001222435,0.006320378," 19,904 "," 20,003 ",0,0,1,0.173766241
27/4/2007," 10,141 ",0,0.570572326,-1.040647219,0.006320378,0.506281906,0.000810475,0.00955414," 20,188 "," 20,210 ",0,1,0,0.126308694
30/4/2007," 10,035 ",1,0.305236226,0.778404287,0.00955414,0.467361046,-0.00287052,0.024528236," 20,417 "," 20,348 ",0,1,0,-0.511521864
2/5/2007," 9,993 ",1,0.18105336,0.589737063,0.024528236,0.277493395,-0.006178029,0.013855203," 20,428 "," 20,449 ",0,0,1,-1.311416585
3/5/2007," 10,134 ",1,0.179622906,0.860889169,0.013855203,0.806719782,-0.005687192,0.009783209," 20,360 "," 20,380 ",1,0,1,-1.255275422
4/5/2007," 10,384 ",0,0.482331531,2.752927893,0.009783209,0.936001399,0.001252123,0.010834544," 20,413 "," 20,341 ",1,0,1,0.200564215
7/5/2007," 10,496 ",0,0.939933911,1.160083793,0.010834544,0.410091564,0.006610334,0.020810509," 20,493 "," 20,758 ",1,0,1,0.883570921
8/5/2007," 10,448 ",0,0.975673089,0.599880979,0.020810509,0.289334132,0.005206286,0.01433025," 20,805 "," 20,789 ",0,1,0,0.776721199
9/5/2007," 10,516 ",1,0.816425164,0.285958199,0.01433025,0.995537544,0.004801307,0.011374336," 20,868 "," 20,777 ",0,1,0,0.896240687
10/5/2007," 10,567 ",0,0.844912897,0.62475962,0.011374336,0.837049367,0.0065101,0.015852203," 20,615 "," 20,300 ",1,0,1,1.445918541
11/5/2007," 10,392 ",0,0.840148366,-0.297892747,0.015852203,0.551062169,0.005074708,0.012783434," 20,496 "," 20,567 ",0,1,0,1.609768853
14/5/2007," 10,949 ",0,0.601566124,4.688628964,0.012783434,0.921992272,0.009112224,0.018243369," 20,710 "," 20,557 ",1,0,1,1.830862808
15/5/2007," 10,893 ",2,1.044526964,1.057767017,0.018243369,0.268106395,0.016151855,0.029914923," 20,455 "," 20,573 ",0,0,1,2.418646037
16/5/2007," 10,950 ",1,0.891999437,0.215813409,0.029914923,0.715610461,0.017461811,0.013294632," 20,484 "," 20,537 ",0,0,1,3.044616463
17/5/2007," 10,947 ",0,0.868695947,1.066736007,0.013294632,0.207097392,0.016884143,0.012453184," 20,672 "," 20,667 ",0,0,1,2.936644992
18/5/2007," 10,859 ",1,0.798667314,-0.388795025,0.012453184,0.937935972,0.012182628,0.00904527," 20,557 "," 20,527 ",0,1,0,1.785053924
21/5/2007," 10,886 ",2,0.669902274,0.749905608,0.00904527,0.363226763,0.0081191,0.012096082," 20,526 "," 20,319 ",1,0,1,1.099661281
22/5/2007," 10,838 ",0,0.656963246,0.844656935,0.012096082,0.315336828,0.007289685,0.015950808," 20,384 "," 20,388 ",0,1,0,1.161867182
23/5/2007," 10,874 ",1,0.567720613,0.228813796,0.015950808,0.828497742,0.006975743,0.01203518," 20,582 "," 20,682 ",0,1,0,1.179115288
25/5/2007," 10,650 ",0,0.57661233,-1.272224971,0.01203518,0.60333842,0.004098119,0.007676811," 20,865 "," 20,841 ",0,1,0,0.777246058
28/5/2007," 10,644 ",0,0.242990948,1.505898024,0.007676811,0.215354663,0.003095764,0.01169603," 20,934 "," 20,897 ",0,0,1,0.762674892
30/5/2007," 10,403 ",1,-0.024712464,-1.009413688,0.01169603,0.544931841,-0.00271282,0.021874058," 20,850 "," 20,706 ",0,1,0,-0.888755615
31/5/2007," 10,739 ",1,-0.031194908,0.778739141,0.021874058,0.913800408,-0.006443121,0.033070416," 20,704 "," 20,845 ",1,0,1,-1.410818806
1/6/2007," 10,874 ",0,0.451217414,1.107367559,0.033070416,0.420476529,-0.00212008,0.016768077," 20,730 "," 20,746 ",1,0,1,-0.283259526
4/6/2007," 10,922 ",0,0.628866872,0.711537115,0.016768077,0.269159224,-0.000925971,0.018448461," 20,469 "," 20,468 ",0,0,1,-0.117918924
5/6/2007," 11,022 ",2,0.697879754,0.694179083,0.018448461,0.876387292,0.001283289,0.025435414," 21,037 "," 20,979 ",0,1,0,0.192045423
6/6/2007," 11,029 ",0,0.805007261,0.969889436,0.025435414,0.185155284,0.002842596,0.009415007," 20,986 "," 20,868 ",0,0,1,0.519985505
7/6/2007," 10,957 ",1,0.764667065,-1.084513118,0.009415007,0.429673514,0.002424681,0.01391717," 20,854 "," 20,937 ",0,1,0,0.500171375
8/6/2007," 10,829 ",0,0.662039907,-0.901481104,0.01391717,0.923359125,0.00067196,0.009924893," 21,043 "," 20,995 ",0,1,0,0.176127208
11/6/2007," 10,904 ",0,0.524351424,1.627124842,0.009924893,0.095337511,0.001927675,0.004675495," 20,883 "," 20,905 ",1,0,1,0.640148565
12/6/2007," 10,918 ",2,0.578450503,0.402114779,0.004675495,0.72983565,0.004889841,0.009196275," 20,964 "," 20,928 ",0,1,0,1.224772491
13/6/2007," 10,899 ",2,0.564015858,0.221666832,0.009196275,0.425868078,0.007109098,0.009464557," 20,997 "," 20,844 ",0,0,1,3.23128834
14/6/2007," 11,181 ",0,0.48378889,1.496643544,0.009464557,0.824067128,0.008631782,0.018922109," 20,838 "," 20,799 ",1,0,1,7.860716632
15/6/2007," 11,444 ",0,1.125346582,1.545982556,0.018922109,0.782055142,0.009267846,0.019176936," 20,554 "," 20,521 ",1,0,1,2.571517836
18/6/2007," 11,867 ",0,1.20694208,1.942201655,0.019176936,0.687503195,0.013821718,0.021228611," 20,594 "," 20,530 ",1,0,1,2.124107268
20/6/2007," 11,905 ",0,1.160054595,0.9660097,0.021228611,0.058357325,0.016601443,0.020688051," 20,518 "," 20,470 ",0,0,1,1.839213979
21/6/2007," 12,208 ",1,0.955997316,0.419796248,0.020688051,0.906366314,0.018574267,0.026008084," 20,343 "," 20,294 ",1,0,1,1.715201821
22/6/2007," 12,240 ",0,0.982551959,0.916881359,0.026008084,0.729452455,0.021998134,0.021273048," 20,406 "," 20,634 ",1,0,1,1.775039771
25/6/2007," 12,041 ",0,0.884822942,0.421063512,0.021273048,0.037505941,0.022060546,0.027036252," 20,717 "," 20,603 ",0,1,0,1.899535971
26/6/2007," 11,917 ",1,0.731309903,0.006172763,0.027036252,0.268459106,0.019453469,0.016357459," 20,699 "," 20,730 ",0,1,0,1.778540795
27/6/2007," 11,915 ",1,0.628862125,0.003051913,0.016357459,0.98087512,0.017383839,0.022077797," 20,820 "," 20,842 ",0,1,0,1.531972047
28/6/2007," 12,050 ",0,0.588927067,1.57457398,0.022077797,0.154515934,0.018413238,0.012284167," 20,850 "," 20,819 ",1,0,1,1.419718913
29/6/2007," 12,001 ",1,0.624229078,0.790046696,0.012284167,0.152442693,0.016757601,0.017241903," 20,638 "," 20,800 ",0,1,0,1.30341623
3/7/2007," 12,406 ",1,0.544233526,1.433402513,0.017241903,0.937647677,0.015009862,0.016640661," 20,532 "," 20,509 ",1,0,1,1.224221058
5/7/2007," 12,578 ",0,1.025955057,1.772396808,0.016640661,0.583918096,0.013998372,0.018224794," 20,649 "," 20,615 ",1,0,1,1.006069569
6/7/2007," 12,681 ",2,1.035250796,0.465772803,0.018224794,0.739149885,0.012339369,0.029917507," 20,654 "," 20,636 ",1,1,0,0.858456661
9/7/2007," 13,024 ",0,0.99738752,1.091612226,0.029917507,1,0.013132119,0.018274075," 20,527 "," 20,579 ",1,0,1,0.834655967
10/7/2007," 13,221 ",0,1.065220218,1.178680453,0.018274075,0.896925241,0.014732122,0.015517801," 20,715 "," 20,867 ",1,0,1,0.809091921
11/7/2007," 13,003 ",0,0.988386428,-0.037384527,0.015517801,0.401308378,0.015821721,0.023345378," 21,024 "," 21,017 ",0,1,0,0.84102882
12/7/2007," 13,037 ",1,0.781777106,0.941132666,0.023345378,0.121527583,0.016815565,0.018522935," 21,256 "," 21,583 ",0,0,1,0.929948774
13/7/2007," 13,201 ",1,0.733020453,1.218859359,0.018522935,0.22674272,0.019279618,0.013087064," 21,645 "," 21,685 ",0,0,1,1.049632654
16/7/2007," 13,036 ",1,0.774155155,0.383872037,0.013087064,0.084007065,0.018043934,0.01860078," 21,784 "," 21,955 ",0,1,0,0.990254752
17/7/2007," 13,082 ",1,0.633603137,-0.411379019,0.01860078,0.662716278,0.016247717,0.019601773," 21,880 "," 22,000 ",0,1,0,0.985147435
18/7/2007," 12,799 ",0,0.62102073,0.165835309,0.019601773,0.116823058,0.011491331,0.016788213," 21,884 "," 21,822 ",0,1,0,0.87164675
19/7/2007," 12,884 ",1,0.332391642,0.066434695,0.016788213,0.960197653,0.005400159,0.012966292," 21,801 "," 21,804 ",0,1,0,0.566530224
20/7/2007," 13,152 ",0,0.367769917,1.83463004,0.012966292,0.681870512,0.005989229,0.014388629," 21,775 "," 21,706 ",1,0,1,0.6618912
23/7/2007," 13,320 ",0,0.693495781,0.607780426,0.014388629,0.874443578,0.005899888,0.019519937," 21,913 "," 21,938 ",1,0,1,0.628270776
24/7/2007," 13,481 ",0,0.945078984,1.186070866,0.019519937,0.713434623,0.004259373,0.008648262," 21,997 "," 21,773 ",1,0,1,0.456941163
25/7/2007," 13,400 ",0,0.988100308,-1.018816719,0.008648262,0.72509873,0.005020139,0.017131063," 22,004 "," 22,151 ",0,1,0,0.489622756
26/7/2007," 13,357 ",0,0.820688649,1.189448831,0.017131063,0.379215053,0.005470586,0.028180875," 22,280 "," 22,219 ",0,1,0,0.498063954
27/7/2007," 12,926 ",1,0.720787216,-0.669628518,0.028180875,0.416105406,0.000348337,0.022491378," 22,273 "," 22,253 ",0,1,0,0.036397531
30/7/2007," 13,031 ",1,0.253583787,0.212908048,0.022491378,0.989774904,-0.002118955,0.018318654," 22,217 "," 22,532 ",0,1,0,-0.273916631
31/7/2007," 13,364 ",0,0.378814344,1.763140774,0.018318654,0.994252985,0.002108455,0.015535011," 22,720 "," 22,817 ",1,0,1,0.23266064
1/8/2007," 12,845 ",0,0.705185795,0.075753108,0.015535011,0.418077598,0.002501433,0.048969176," 22,833 "," 22,886 ",0,1,0,0.360424649
2/8/2007," 12,709 ",1,0.187205507,0.67350766,0.048969176,0.458515908,-0.000976892,0.049386692," 22,655 "," 22,607 ",0,1,0,-0.447751383
3/8/2007," 12,780 ",1,0.142045501,0.722550768,0.049386692,0.668362338,-0.004158586,0.025177215," 22,798 "," 22,809 ",0,0,1,-4.754880481
6/8/2007," 12,267 ",1,0.247736803,-0.289167587,0.025177215,0.030928125,-0.010838625,0.016750883," 23,199 "," 23,099 ",0,1,0,4.299130342
7/8/2007," 12,133 ",1,0.02094248,0.967776779,0.016750883,0.058568728,-0.018303861,0.028112374," 23,099 "," 22,954 ",0,1,0,2.594226483
8/8/2007," 12,626 ",1,0.03123887,0.480806004,0.028112374,0.961819519,-0.016299827,0.029283666," 22,916 "," 23,057 ",1,0,1,2.902224199
9/8/2007," 12,679 ",0,0.381444439,1.502279696,0.029283666,0.134919028,-0.011270489,0.022205321," 22,957 "," 22,842 ",1,0,1,3.983057817
10/8/2007," 12,276 ",1,0.454058749,-1.75885608,0.022205321,0.825910648,-0.010376909,0.017318532," 22,865 "," 23,016 ",0,1,0,2.09847967
13/8/2007," 12,335 ",0,0.199922603,1.562832697,0.017318532,0.572035213,-0.010568084,0.018259243," 23,195 "," 23,292 ",1,0,1,1.684812642
14/8/2007," 12,399 ",1,0.292742556,0.573971296,0.018259243,0.716688396,-0.013107775,0.013419351," 23,170 "," 23,366 ",0,0,1,2.445335771
15/8/2007," 11,989 ",0,0.363549487,-0.736256218,0.013419351,0.295260321,-0.014454991,0.023093213," 23,460 "," 23,473 ",0,1,0,2.49295599
16/8/2007," 11,362 ",1,0.009857337,-1.159024591,0.023093213,0.377023289,-0.017619232,0.030382889," 23,229 "," 23,362 ",0,1,0,1.94001007
17/8/2007," 11,003 ",1,-0.091156229,0.35531107,0.030382889,0.657241936,-0.025155985,0.100401617," 23,494 "," 23,212 ",0,1,0,1.753418328
20/8/2007," 11,964 ",1,0.100653579,1.132837725,0.100401617,0.97964325,-0.016933255,0.048551348," 22,647 "," 22,570 ",1,0,1,1.228716514
21/8/2007," 12,309 ",0,0.459601575,2.152933467,0.048551348,0.203370074,-0.001048254,0.056423996," 22,479 "," 22,740 ",1,0,1,0.104584706
22/8/2007," 12,708 ",1,0.576639187,0.491680403,0.056423996,0.890258701,0.002133734,0.030801345," 23,023 "," 23,185 ",0,0,1,-0.287250883
23/8/2007," 13,087 ",0,0.714382288,2.184043114,0.030801345,0.539268887,0.004048744,0.026300236," 23,018 "," 22,455 ",1,0,1,-1.051008675
24/8/2007," 13,178 ",1,0.817884668,-0.186101958,0.026300236,0.985858651,0.010825397,0.033444757," 22,730 "," 22,443 ",0,1,0,-145.5859388
27/8/2007," 13,990 ",0,0.798671649,1.845641799,0.033444757,0.979913622,0.021052465,0.034800666," 22,625 "," 22,538 ",1,0,1,4.326959737
28/8/2007," 13,950 ",0,0.924961728,1.351150144,0.034800666,0.257570704,0.0262021,0.033479981," 22,128 "," 21,937 ",0,0,1,4.224946169
29/8/2007," 13,689 ",1,0.820610044,-1.028318323,0.033479981,0.883271049,0.026217436,0.038198429," 22,172 "," 21,908 ",0,1,0,4.586374473
30/8/2007," 13,938 ",0,0.714491589,1.552751109,0.038198429,0.175868244,0.034060037,0.019753514," 22,103 "," 22,537 ",1,0,1,4.118055014
31/8/2007," 14,339 ",1,0.709732149,0.556721119,0.019753514,0.706484622,0.046468212,0.034597781," 22,715 "," 22,439 ",1,0,1,4.190133626
3/9/2007," 14,297 ",0,0.801466717,-0.075967125,0.034597781,0.898550349,0.043675131,0.026982488," 21,797 "," 21,793 ",0,1,0,3.074243881
4/9/2007," 14,339 ",0,0.773777822,1.14690455,0.026982488,0.156261028,0.032770892,0.019424451," 21,932 "," 21,891 ",1,0,1,1.966451923
5/9/2007," 14,287 ",1,0.731770634,0.802629968,0.019424451,0.339826113,0.026637941,0.033310939," 21,886 "," 22,007 ",0,1,0,1.76531961
6/9/2007," 14,423 ",1,0.67943277,0.075548996,0.033310939,0.918964658,0.021199087,0.020499199," 21,638 "," 21,376 ",0,0,1,1.609188658
7/9/2007," 14,489 ",0,0.70042928,1.007233795,0.020499199,0.749926059,0.019034775,0.018509589," 20,841 "," 20,672 ",1,0,1,1.251033903
10/9/2007," 14,411 ",0,0.735656377,-0.781968096,0.018509589,0.812576513,0.012336337,0.028951582," 20,761 "," 20,387 ",0,1,0,0.753216034
